index,instruction,input,expected_answer,model_response,generation_time,dataset,task_type
1610,Solve the following multiple-choice math reasoning problem. Show your reasoning before giving the final answer.,"For 2consecutive yrs, my incomes are in the ratio of 4:7 and expenses in the ratio of 3:5. If my income in the 2nd yr is Rs. 42000 & my expenses in the first yr in Rs.21000, my total savings for the two-year is

Choices:
A. Rs. 8000
B. Rs. 9000
C. Rs. 9800
D. Rs. 9900
E. Rs. 10000",Rs. 10000,"Reasoning:
Let the incomes of the two years be 4x and 7x
and let the expenses of the two years be 3y and 5y
Given that income of the 2nd year = Rs. 42000
=> 7x = 42000
=> x = 6000
Given that expenses of the 1st year = Rs. 21000
=> 3y = 21000
=> y = 7000
Savings of the 1st year = (4x - 3y) = (4 * 6000 - 3 * 7000) = Rs. 10000
Savings of the 2nd year = (7x - 5y) = (7 * 6000 - 5 * 7000) = Rs. 10000
Total savings for the two years = Rs. 10000 + Rs. 10000 = Rs. 20000
Answer: E

Final Answer:
Rs. 10000",18.9476957321167,AQUA-RAT,math_reasoning
2744,Solve the following multiple-choice math reasoning problem. Show your reasoning before giving the final answer.,"The income tax in country X is 8% of any income up to $5000. For incomes over $5,000, an 8% tax is imposed on the first $5,000, and a 10% tax is imposed on the portion of the total income in excess of $5000. If Perry paid $950 in income tax last month, then what was Perry's income?

Choices:
A. $10,500
B. $11,000
C. $13,000
D. $13,500
E. $14,000","$10,500","Reasoning:
Let x be Perry's income.
8% of x is 0.08x.
8% of 5000 is 0.08*5000 = 400.
10% of (x-5000) is 0.1(x-5000).
The total tax is 0.08x + 400 + 0.1(x-5000) = 0.18x - 600.
0.18x - 600 = 950
0.18x = 1550
x = 1550/0.18 = 8583.33
The answer is C.

Final Answer:
$13,000",12.276971101760864,AQUA-RAT,math_reasoning
5346,Solve the following math reasoning problem step by step.,"A year ago, the total cost of buying a lawnmower was 2/5 times less than the cost it goes for now. If the cost was $1800 a year ago, calculate how much it would cost Mr. Lucian to buy 4 such lawnmowers.",10080,"Reasoning:
If the cost of buying a lawnmower was $1800 a year ago, the cost it goes for now is 2/5*$1800 = $<<1800*2/5=720>>720 more than the cost it was a year ago.
The total cost of buying a lawnmower now is $1800+$720 = $<<1800+720=2520>>2520
If Mr. Lucian wants to buy 4 such lawnmowers, the total cost will be 4*$2520 = $<<4*2520=10080>>10080

Final Answer:
10080",11.597354888916016,gsm8k,math_reasoning
30061,Solve the following math reasoning problem step by step.,"Marcus spends 20 minutes giving his dog a bath and half as long blow-drying her. Then he takes her for a walk along a 3-mile trail. If Marcus walks at 6 miles per hour, how much time does he spend with his dog total?",60,"Reasoning:
First find the time Marcus spends blow-drying his dog: 20 minutes / 2 = <<20/2=10>>10 minutes
Then add the time he spends giving his dog a bath and blow-drying her to find the total time he spends grooming her: 10 minutes + 20 minutes = <<10+20=30>>30 minutes
Then divide the distance of the walk by Marcus's speed to find the time he spends walking: 3 miles / 6 miles/hour = <<3/6=.5>>.5 hours
Then convert the time from hours to minutes:.5 hours * 60 minutes/hour = <<.5*60=30>>30 minutes
Then add the time Marcus spends walking his dog to the time he spends grooming him to find the total time he spends with his dog: 30 minutes + 30 minutes = <<30+30=60>>60 minutes

Final Answer:
60",17.268603563308716,gsm8k,math_reasoning
4788,Solve the following math reasoning problem step by step.,"At the aquarium, there are twice as many sharks as stingrays. If there are 28 stingrays, how many fish are there?",84,"Reasoning:
If there are 28 stingrays, then there are 2*28 = <<28*2=56>>56 sharks.
The total number of fish is 28+56 = <<28+56=84>>84

Final Answer:
84",4.673009395599365,gsm8k,math_reasoning
1330,Solve the following multiple-choice math reasoning problem. Show your reasoning before giving the final answer.,"The average weight of 25 boys sitting in a boat had some value. A new person added to them whose weight was 46 kg only. Due to his arrival, the average weight of all the boys decreased by 5 kg. Find the average weight of first 25 boys?

Choices:
A. 150
B. 154
C. 176
D. 182
E. 192",176,"Reasoning:
Let the average weight of first 25 boys be x kg.
Then, total weight of 25 boys = 25x kg.
Total weight of 26 boys = 25x + 46 kg.
Average weight of 26 boys = (25x + 46)/26 = x + 5/2.
=> 25x + 46 = 26(x + 5/2)
=> 25x + 46 = 26x + 65
=> x = 19.
Average weight of first 25 boys = 19 kg.
Answer: A

Final Answer:
150",11.170910835266112,AQUA-RAT,math_reasoning
12524,Solve the following multiple-choice math reasoning problem. Show your reasoning before giving the final answer.,"If a can do a work in 10 days and a and b can do a same piece of job in 5 days. IN how days can do a work b alone?

Choices:
A. 10
B. 20
C. 5
D. 15
E. 9",10,"Reasoning:
Explanation:
a's 1 day work = 1/10
b's 1 day work = 1/5
b's 1 day work = 1/5 - 1/10 = 1/10
b alone can do the work in 10 days.
Answer: A

Final Answer:
10",6.382974624633789,AQUA-RAT,math_reasoning
5098,Solve the following math reasoning problem step by step.,25% of oysters have pearls in them. Jamie can collect 16 oysters during each dive. How many dives does he have to make to collect 56 pearls?,14,"Reasoning:
Jamie needs to collect 56/0.25=<<56/0.25=224>>224 oysters to collect 56 pearls.
He needs to make 224/16=<<224/16=14>>14 dives to collect 56 pearls.

Final Answer:
14",5.331189870834351,gsm8k,math_reasoning
16317,Solve the following multiple-choice math reasoning problem. Show your reasoning before giving the final answer.,"In country Z, 12% of the people do not have a university diploma but have the job of their choice, and 25% of the people who do not have the job of their choice have a university diploma. If 40% of the people have the job of their choice, what percent of the people have a university diploma?

Choices:
A. 35%
B. 43%
C. 55%
D. 65%
E. 75%",43%,"Reasoning:
Let the total population be 100.
People who have the job of their choice = 40
People who do not have the job of their choice = 60
People who do not have the job of their choice but have a university diploma = 25% of 60 = 15
People who do not have the job of their choice but do not have a university diploma = 60 - 15 = 45
People who have the job of their choice but do not have a university diploma = 40 - 15 = 25
People who have a university diploma = 100 - 60 = 40
People who have a university diploma but do not have the job of their choice = 40 - 25 = 15
People who have the job of their choice and have a university diploma = 15
People who have a university diploma = 15 + 15 = 30 + 10 = 40
Percentage of people who have a university diploma = 40/100 * 100 = 40%
Answer: A

Final Answer:
35%",19.454047441482544,AQUA-RAT,math_reasoning
878,Solve the following multiple-choice math reasoning problem. Show your reasoning before giving the final answer.,"(0.03)*(0.04)/(0.05)*(0.11)=?

Choices:
A. 0.2
B. 0.22
C. 0.5
D. 0.005
E. 0.022",0.22,"Reasoning:
(0.03)*(0.04)/(0.05)*(0.11)=0.0012/0.0055=0.22
Answer is B

Final Answer:
0.22",3.9479994773864746,AQUA-RAT,math_reasoning
26377,Solve the following multiple-choice math reasoning problem. Show your reasoning before giving the final answer.,"The average marks of a class of 30 students is 40 and that of another class of 50 students is 60. Find the average marks of all the students?

Choices:
A. 52.6
B. 52.4
C. 52.1
D. 52.5
E. 52.9",52.5,"Reasoning:
Total marks of 30 students = 30 x 40 = 1200
Total marks of 50 students = 50 x 60 = 3000
Total marks of all the students = 1200 + 3000 = 4200
Average marks of all the students = 4200/80 = 52.5
Answer: D

Final Answer:
52.5",7.4211390018463135,AQUA-RAT,math_reasoning
7330,Solve the following multiple-choice math reasoning problem. Show your reasoning before giving the final answer.,"A wire in the form of a circle of radius 3.5 m is bent in the form of a rectangule, whose length and breadth are in the ratio of 6 : 5. What is the area of the rectangle?

Choices:
A. 87 cm2
B. 30 cm2
C. 76 cm2
D. 26 cm2
E. 98 cm2",30 cm2,"Reasoning:
Circumference of the circle = 2 * 22/7 * 3.5 = 22 cm
Let length and breadth of the rectangle be 6x cm and 5x cm respectively.
Then, 2(6x + 5x) = 22 => x = 1
Length = 6x = 6 cm and breadth = 5x = 5 cm.
Area of the rectangle = (6 * 5) cm2 = 30 cm2.
Answer: B

Final Answer:
30 cm2",10.255954504013062,AQUA-RAT,math_reasoning
17877,Solve the following multiple-choice math reasoning problem. Show your reasoning before giving the final answer.,"Jill works as a waitress at the local diner where she earns an hourly wage of $6.00 per hour and a standard tip rate of 35% of the cost of the orders she serves. If she worked four 10-hour shifts this week and averaged $40 in orders per hour, how much did Jill earn this week?

Choices:
A. 280
B. 300
C. 320
D. 350
E. 1120",1120,"Reasoning:
Jill earns $6.00 per hour and a standard tip rate of 35% of the cost of the orders she serves.
If she worked four 10-hour shifts this week and averaged $40 in orders per hour, how much did Jill earn this week?
Jill earns $6.00 per hour and a standard tip rate of 35% of the cost of the orders she serves.
If she worked four 10-hour shifts this week and averaged $40 in orders per hour, how much did Jill earn this week?
Jill earns $6.00 per hour and a standard tip rate of 35% of the cost of the orders she serves.
If she worked four 10-hour shifts this week and averaged $40 in orders per hour, how much did Jill earn this week?
Jill earns $6.00 per hour and a standard tip rate of 35% of the cost of the orders she serves.
If she worked four 10-hour shifts this week and averaged $40 in orders per hour, how much did Jill earn this week?
Jill earns $6.00 per hour and a standard tip rate of 35% of the cost of the orders she serves.
If she worked four 10-hour shifts this week and averaged $40 in orders per hour, how much did Jill earn this week?
Jill earns $6.00 per hour and a standard tip rate of 35% of the cost of the orders she serves.
If she worked four 10-hour shifts this week and averaged $40 in orders per hour, how much did Jill earn this week?
Jill earns $6.00 per hour and a standard tip rate of 35% of the cost of the orders she serves.
If she worked four 10-hour shifts this week and averaged $40 in orders per hour, how much did Jill earn this week?
Jill earns $6.00 per hour and a standard tip rate of 35% of the cost of the orders she serves.
If she worked four 10-hour shifts this week and averaged $40 in orders per hour, how much did Jill earn this week?
Jill earns $6.00 per hour and a standard tip rate of 35% of the cost of the orders she serves.
If she worked four 10-hour shifts this week and averaged $40 in orders per hour, how much did Jill earn this week?
Jill earns $6.00 per hour and a standard tip rate of 35% of the cost of the",44.7522394657135,AQUA-RAT,math_reasoning
9213,Solve the following multiple-choice math reasoning problem. Show your reasoning before giving the final answer.,"Income and expenditure of a person are in the ratio 5 : 4. If the income of the person is Rs. 20000, then find his savings?

Choices:
A. Rs.3600
B. Rs.4000
C. Rs.3639
D. Rs.3632
E. Rs.3602",Rs.4000,"Reasoning:
Let income = 5x and expenditure = 4x
5x = 20000 => x = 4000
Savings = 5x - 4x = x = Rs.4000
Answer: B

Final Answer:
Rs.4000",5.187968492507935,AQUA-RAT,math_reasoning
20434,Solve the following math reasoning problem step by step.,"Tom opens an amusement park.  It cost $100,000 to open initially.  It also cost 1% of that to run per day.  He sells 150  tickets a day for $10 each.  How long will it take to make back his money?",200,"Reasoning:
He spends 100,000*.01=$<<100000*.01=1000>>1,000 per day
So he makes 150*10=$<<150*10=1500>>1,500 per day
So he makes a profit of 1500-1000=$<<1500-1000=500>>500 per day
So it takes 100,000/500=<<100000/500=200>>200 days to make back his money

Final Answer:
200",9.25980305671692,gsm8k,math_reasoning
12530,Solve the following math reasoning problem step by step.,Juvy has a garden that has 20 rows with 10 plants in each row. She plants parsley in the first 3 rows and rosemary in the last two rows. The rest of the rows will be planted with chives. How many chives will Juvy plant?,150,"Reasoning:
Juvy has 20 rows - 3 rows of parsley - 2 rows of rosemary = <<20-3-2=15>>15 rows of chives.
She will plant 15 rows * 10 plants per row = <<15*10=150>>150 chives.

Final Answer:
150",5.949107646942139,gsm8k,math_reasoning
21661,Solve the following math reasoning problem step by step.,John buys 2 packs of index cards for all his students.  He has 6 classes and 30 students in each class.  How many packs did he buy?,360,"Reasoning:
He has 6*30=<<6*30=180>>180 students
So he bought 180*2=<<180*2=360>>360 packs

Final Answer:
360",3.7756097316741934,gsm8k,math_reasoning
2136,Solve the following math reasoning problem step by step.,Méliès bought 2 kg of meat. The meat costs $82 per kilogram. Méliès has $180 in his wallet. How much money does he have left after paying for the meat?,16,"Reasoning:
The cost of the meat is 2 x 82 = $<<2*82=164>>164.
Méliès has 180 - 164 = $<<180-164=16>>16 left.

Final Answer:
16",4.467680931091309,gsm8k,math_reasoning
25187,Read the science question and the answer choices carefully. Reason about the options and provide the correct answer.,"Which simple machine increases the distance over which a load travels and reduces the needed force?

Choices:
A. wheel and axle
B. wedge
C. pulley
D. inclined plane",inclined plane,"Reasoning:
Not provided

Final Answer:
pulley",1.142009735107422,ARC-Challenge,science_reasoning
16801,Solve the following math reasoning problem step by step.,"Cloud 9 Diving Company has taken individual bookings worth $12,000 and group bookings worth $16,000. Some people have cancelled at the last minute. $1600 has had to be returned to them. How much money has the sky diving company taken altogether?",26400,"Reasoning:
The sky diving company has taken $12,000 + $16,000 = $<<12000+16000=28000>>28,000 from the bookings.
The company has had to return $1600 to the people who cancelled, so they have taken $28,000 - $1600 = $<<28000-1600=26400>>26,400.

Final Answer:
26400",7.57307505607605,gsm8k,math_reasoning
10884,Solve the following multiple-choice math reasoning problem. Show your reasoning before giving the final answer.,"A girl has 12 jeans and 12 shirts. In how many different ways can she select a jeans and a shirts?

Choices:
A. A)100
B. B)102
C. C)108
D. D)144
E. E)112",D)144,"Reasoning:
12C1 * 12C1 = 12*12 = 144
The answer is D.

Final Answer:
D)144",2.756642341613769,AQUA-RAT,math_reasoning
